type,distribution,algorithm,n,batch,reps,median_ns_total,min_ns_total,ns_per_elem
pair64f,sorted_descending,lomuto,16,4096,64,30841.0,30550.0,0.4706
pair64f,sorted_descending,lomuto_branchless,16,4096,64,45911.0,45591.0,0.7005
pair64f,sorted_descending,hoare,16,4096,64,37711.0,36811.0,0.5754
pair64f,sorted_descending,hoare_guarded,16,4096,64,44991.0,44401.0,0.6865
pair64f,sorted_descending,block,16,4096,64,31760.0,31570.0,0.4846
pair64f,sorted_descending,boost_block,16,4096,64,89713.0,89222.0,1.3689
pair64f,sorted_descending,fulcrum,16,4096,64,88772.0,88152.0,1.3546
pair64f,sorted_descending,block_simd_amd,16,4096,64,89462.0,88462.0,1.3651
pair64f,sorted_descending,sized,16,4096,64,50051.0,48621.0,0.7637
pair64f,sorted_descending,std_partition,24,2730,64,33841.0,31360.0,0.5165
pair64f,sorted_descending,lomuto,24,2730,64,31511.0,30801.0,0.4809
pair64f,sorted_descending,lomuto_branchless,24,2730,64,47971.0,47341.0,0.7322
pair64f,sorted_descending,hoare,24,2730,64,39761.0,38941.0,0.6069
pair64f,sorted_descending,hoare_guarded,24,2730,64,35071.0,34471.0,0.5353
pair64f,sorted_descending,block,24,2730,64,33991.0,33251.0,0.5188
pair64f,sorted_descending,boost_block,24,2730,64,65471.0,64382.0,0.9993
pair64f,sorted_descending,fulcrum,24,2730,64,64531.0,63752.0,0.9849
pair64f,sorted_descending,block_simd_amd,24,2730,64,65242.0,64611.0,0.9958
pair64f,sorted_descending,sized,24,2730,64,48431.0,48241.0,0.7392
pair64f,sorted_descending,std_partition,64,1024,64,29900.0,29711.0,0.4562
pair64f,sorted_descending,lomuto,64,1024,64,29050.0,28851.0,0.4433
pair64f,sorted_descending,lomuto_branchless,64,1024,64,45931.0,45651.0,0.7009
pair64f,sorted_descending,hoare,64,1024,64,36461.0,36281.0,0.5564
pair64f,sorted_descending,hoare_guarded,64,1024,64,31540.0,31021.0,0.4813
pair64f,sorted_descending,block,64,1024,64,29951.0,29731.0,0.4570
pair64f,sorted_descending,boost_block,64,1024,64,54521.0,54071.0,0.8319
pair64f,sorted_descending,fulcrum,64,1024,64,53991.0,53722.0,0.8238
pair64f,sorted_descending,block_simd_amd,64,1024,64,54731.0,53961.0,0.8351
pair64f,sorted_descending,sized,64,1024,64,54471.0,53902.0,0.8312
pair64f,sorted_descending,std_partition,256,256,64,31571.0,31421.0,0.4817
pair64f,sorted_descending,lomuto,256,256,64,30221.0,30140.0,0.4611
pair64f,sorted_descending,lomuto_branchless,256,256,64,45701.0,45441.0,0.6973
pair64f,sorted_descending,hoare,256,256,64,37510.0,37411.0,0.5724
pair64f,sorted_descending,hoare_guarded,256,256,64,34160.0,33801.0,0.5212
pair64f,sorted_descending,block,256,256,64,31201.0,31121.0,0.4761
pair64f,sorted_descending,boost_block,256,256,64,55502.0,55111.0,0.8469
pair64f,sorted_descending,fulcrum,256,256,64,50521.0,50122.0,0.7709
pair64f,sorted_descending,block_simd_amd,256,256,64,55802.0,55001.0,0.8515
pair64f,sorted_descending,sized,256,256,64,55831.0,54921.0,0.8519
pair64f,sorted_descending,std_partition,1024,64,64,29070.0,28880.0,0.4436
pair64f,sorted_descending,lomuto,1024,64,64,29101.0,28791.0,0.4440
pair64f,sorted_descending,lomuto_branchless,1024,64,64,45211.0,44821.0,0.6899
pair64f,sorted_descending,hoare,1024,64,64,35821.0,35740.0,0.5466
pair64f,sorted_descending,hoare_guarded,1024,64,64,32721.0,32251.0,0.4993
pair64f,sorted_descending,block,1024,64,64,58291.0,57672.0,0.8895
pair64f,sorted_descending,boost_block,1024,64,64,47031.0,46201.0,0.7176
pair64f,sorted_descending,fulcrum,1024,64,64,45961.0,45411.0,0.7013
pair64f,sorted_descending,block_simd_amd,1024,64,64,46861.0,46161.0,0.7150
pair64f,sorted_descending,sized,1024,64,64,47421.0,46821.0,0.7236
pair64f,sorted_descending,std_partition,4096,16,64,28340.0,28140.0,0.4324
pair64f,sorted_descending,lomuto,4096,16,64,30951.0,30591.0,0.4723
pair64f,sorted_descending,lomuto_branchless,4096,16,64,45281.0,44951.0,0.6909
pair64f,sorted_descending,hoare,4096,16,64,35341.0,35271.0,0.5393
pair64f,sorted_descending,hoare_guarded,4096,16,64,31501.0,31381.0,0.4807
pair64f,sorted_descending,block,4096,16,64,62861.0,62102.0,0.9592
pair64f,sorted_descending,boost_block,4096,16,64,42721.0,42311.0,0.6519
pair64f,sorted_descending,fulcrum,4096,16,64,43471.0,43251.0,0.6633
pair64f,sorted_descending,block_simd_amd,4096,16,64,43051.0,42571.0,0.6569
pair64f,sorted_descending,sized,4096,16,64,43241.0,42611.0,0.6598
pair64f,sorted_descending,std_partition,65536,1,64,28100.0,27990.0,0.4288
pair64f,sorted_descending,lomuto,65536,1,64,30231.0,29881.0,0.4613
pair64f,sorted_descending,lomuto_branchless,65536,1,64,45631.0,45111.0,0.6963
pair64f,sorted_descending,hoare,65536,1,64,35341.0,35281.0,0.5393
pair64f,sorted_descending,hoare_guarded,65536,1,64,31471.0,31271.0,0.4802
pair64f,sorted_descending,block,65536,1,64,63882.0,63221.0,0.9748
pair64f,sorted_descending,boost_block,65536,1,64,41071.0,40591.0,0.6267
pair64f,sorted_descending,fulcrum,65536,1,64,42931.0,42781.0,0.6551
pair64f,sorted_descending,block_simd_amd,65536,1,64,41501.0,40961.0,0.6333
pair64f,sorted_descending,sized,65536,1,64,41251.0,40821.0,0.6294
pair64f,sorted_descending,std_partition,262144,1,16,111653.0,110993.0,0.4259
pair64f,sorted_descending,lomuto,262144,1,16,120693.0,120133.0,0.4604
pair64f,sorted_descending,lomuto_branchless,262144,1,16,181235.0,180915.0,0.6914
pair64f,sorted_descending,hoare,262144,1,16,140524.0,140233.0,0.5361
pair64f,sorted_descending,hoare_guarded,262144,1,16,124433.0,123663.0,0.4747
pair64f,sorted_descending,block,262144,1,16,257516.0,256096.0,0.9823
pair64f,sorted_descending,boost_block,262144,1,16,164434.0,162844.0,0.6273
pair64f,sorted_descending,fulcrum,262144,1,16,170954.0,170324.0,0.6521
pair64f,sorted_descending,block_simd_amd,262144,1,16,164783.0,163364.0,0.6286
pair64f,sorted_descending,sized,262144,1,16,165654.0,163984.0,0.6319
pair64f,sorted_descending,std_partition,1048576,1,5,468411.0,449620.0,0.4467
pair64f,sorted_descending,lomuto,1048576,1,5,522232.0,506621.0,0.4980
pair64f,sorted_descending,lomuto_branchless,1048576,1,5,736787.0,729737.0,0.7027
pair64f,sorted_descending,hoare,1048576,1,5,574033.0,568653.0,0.5474
pair64f,sorted_descending,hoare_guarded,1048576,1,5,500201.0,497341.0,0.4770
pair64f,sorted_descending,block,1048576,1,5,1032024.0,1024063.0,0.9842
pair64f,sorted_descending,boost_block,1048576,1,5,669995.0,662715.0,0.6390
pair64f,sorted_descending,fulcrum,1048576,1,5,685206.0,679635.0,0.6535
pair64f,sorted_descending,block_simd_amd,1048576,1,5,666706.0,665105.0,0.6358
pair64f,sorted_descending,sized,1048576,1,5,668305.0,656675.0,0.6373
pair64f,sorted_descending,std_partition,4194304,1,5,3796397.0,3787707.0,0.9051
pair64f,sorted_descending,lomuto,4194304,1,5,5337082.0,5221200.0,1.2725
pair64f,sorted_descending,lomuto_branchless,4194304,1,5,6271014.0,6239113.0,1.4951
pair64f,sorted_descending,hoare,4194304,1,5,3872728.0,3836018.0,0.9233
pair64f,sorted_descending,hoare_guarded,4194304,1,5,3954240.0,3940600.0,0.9428
pair64f,sorted_descending,block,4194304,1,5,4675907.0,4627506.0,1.1148
pair64f,sorted_descending,boost_block,4194304,1,5,4236297.0,4189515.0,1.0100
pair64f,sorted_descending,fulcrum,4194304,1,5,3918609.0,3898659.0,0.9343
pair64f,sorted_descending,block_simd_amd,4194304,1,5,4953764.0,4286988.0,1.1811
pair64f,sorted_descending,sized,4194304,1,5,4294248.0,4272557.0,1.0238
pair64f,organ_pipe,std_partition,4,16384,64,34800.0,34521.0,0.5310
pair64f,organ_pipe,lomuto,4,16384,64,38271.0,38211.0,0.5840
pair64f,organ_pipe,lomuto_branchless,4,16384,64,50501.0,49972.0,0.7706
pair64f,organ_pipe,hoare,4,16384,64,38680.0,38621.0,0.5902
pair64f,organ_pipe,hoare_guarded,4,16384,64,28310.0,28101.0,0.4320
pair64f,organ_pipe,block,4,16384,64,38811.0,38581.0,0.5922
pair64f,organ_pipe,boost_block,4,16384,64,38421.0,38351.0,0.5863
pair64f,organ_pipe,fulcrum,4,16384,64,31550.0,31381.0,0.4814
pair64f,organ_pipe,block_simd_amd,4,16384,64,31571.0,31540.0,0.4817
pair64f,organ_pipe,sized,4,16384,64,51411.0,50641.0,0.7845
pair64f,organ_pipe,std_partition,8,8192,64,24530.0,24461.0,0.3743
pair64f,organ_pipe,lomuto,8,8192,64,33231.0,33010.0,0.5071
pair64f,organ_pipe,lomuto_branchless,8,8192,64,47731.0,47621.0,0.7283
pair64f,organ_pipe,hoare,8,8192,64,33411.0,33340.0,0.5098
pair64f,organ_pipe,hoare_guarded,8,8192,64,23780.0,21130.0,0.3629
pair64f,organ_pipe,block,8,8192,64,26381.0,26291.0,0.4025
pair64f,organ_pipe,boost_block,8,8192,64,33311.0,33131.0,0.5083
pair64f,organ_pipe,fulcrum,8,8192,64,22760.0,22710.0,0.3473
pair64f,organ_pipe,block_simd_amd,8,8192,64,22841.0,22710.0,0.3485
pair64f,organ_pipe,sized,8,8192,64,48331.0,47641.0,0.7375
pair64f,organ_pipe,std_partition,16,4096,64,19311.0,19260.0,0.2947
pair64f,organ_pipe,lomuto,16,4096,64,32221.0,32150.0,0.4917
pair64f,organ_pipe,lomuto_branchless,16,4096,64,46571.0,46491.0,0.7106
pair64f,organ_pipe,hoare,16,4096,64,33351.0,33280.0,0.5089
pair64f,organ_pipe,hoare_guarded,16,4096,64,17801.0,17570.0,0.2716
pair64f,organ_pipe,block,16,4096,64,22981.0,22811.0,0.3507
pair64f,organ_pipe,boost_block,16,4096,64,24710.0,24541.0,0.3770
pair64f,organ_pipe,fulcrum,16,4096,64,26431.0,26320.0,0.4033
pair64f,organ_pipe,block_simd_amd,16,4096,64,24581.0,24520.0,0.3751
pair64f,organ_pipe,sized,16,4096,64,49201.0,48821.0,0.7507
pair64f,organ_pipe,std_partition,24,2730,64,19260.0,19150.0,0.2940
pair64f,organ_pipe,lomuto,24,2730,64,30751.0,30690.0,0.4693
pair64f,organ_pipe,lomuto_branchless,24,2730,64,46102.0,45811.0,0.7036
pair64f,organ_pipe,hoare,24,2730,64,31620.0,31361.0,0.4826
pair64f,organ_pipe,hoare_guarded,24,2730,64,20381.0,17780.0,0.3111
pair64f,organ_pipe,block,24,2730,64,20040.0,19930.0,0.3059
pair64f,organ_pipe,boost_block,24,2730,64,21150.0,20990.0,0.3228
pair64f,organ_pipe,fulcrum,24,2730,64,24121.0,24020.0,0.3681
pair64f,organ_pipe,block_simd_amd,24,2730,64,21170.0,21100.0,0.3231
pair64f,organ_pipe,sized,24,2730,64,47781.0,47421.0,0.7293
pair64f,organ_pipe,std_partition,64,1024,64,24581.0,24311.0,0.3751
pair64f,organ_pipe,lomuto,64,1024,64,32411.0,32370.0,0.4946
pair64f,organ_pipe,lomuto_branchless,64,1024,64,45841.0,45511.0,0.6995
pair64f,organ_pipe,hoare,64,1024,64,35141.0,35081.0,0.5362
pair64f,organ_pipe,hoare_guarded,64,1024,64,25221.0,24160.0,0.3848
pair64f,organ_pipe,block,64,1024,64,29291.0,28291.0,0.4469
pair64f,organ_pipe,boost_block,64,1024,64,22310.0,22160.0,0.3404
pair64f,organ_pipe,fulcrum,64,1024,64,22521.0,22400.0,0.3436
pair64f,organ_pipe,block_simd_amd,64,1024,64,22230.0,22161.0,0.3392
pair64f,organ_pipe,sized,64,1024,64,22531.0,22400.0,0.3438
pair64f,organ_pipe,std_partition,256,256,64,20131.0,19930.0,0.3072
pair64f,organ_pipe,lomuto,256,256,64,28850.0,28800.0,0.4402
pair64f,organ_pipe,lomuto_branchless,256,256,64,46471.0,46151.0,0.7091
pair64f,organ_pipe,hoare,256,256,64,29801.0,29621.0,0.4547
pair64f,organ_pipe,hoare_guarded,256,256,64,19841.0,19631.0,0.3027
pair64f,organ_pipe,block,256,256,64,20330.0,20190.0,0.3102
pair64f,organ_pipe,boost_block,256,256,64,18741.0,18660.0,0.2860
pair64f,organ_pipe,fulcrum,256,256,64,50252.0,49881.0,0.7668
pair64f,organ_pipe,block_simd_amd,256,256,64,18870.0,18620.0,0.2879
pair64f,organ_pipe,sized,256,256,64,18741.0,18580.0,0.2860
pair64f,organ_pipe,std_partition,1024,64,64,15821.0,15760.0,0.2414
pair64f,organ_pipe,lomuto,1024,64,64,27991.0,27960.0,0.4271
pair64f,organ_pipe,lomuto_branchless,1024,64,64,46681.0,46071.0,0.7123
pair64f,organ_pipe,hoare,1024,64,64,28610.0,28570.0,0.4366
pair64f,organ_pipe,hoare_guarded,1024,64,64,15741.0,15680.0,0.2402
pair64f,organ_pipe,block,1024,64,64,33711.0,33531.0,0.5144
pair64f,organ_pipe,boost_block,1024,64,64,15511.0,15440.0,0.2367
pair64f,organ_pipe,fulcrum,1024,64,64,44421.0,44211.0,0.6778
pair64f,organ_pipe,block_simd_amd,1024,64,64,15520.0,15431.0,0.2368
pair64f,organ_pipe,sized,1024,64,64,15430.0,15321.0,0.2354
pair64f,organ_pipe,std_partition,4096,16,64,14530.0,14470.0,0.2217
pair64f,organ_pipe,lomuto,4096,16,64,27791.0,27770.0,0.4241
pair64f,organ_pipe,lomuto_branchless,4096,16,64,46751.0,46281.0,0.7134
pair64f,organ_pipe,hoare,4096,16,64,28270.0,28200.0,0.4314
pair64f,organ_pipe,hoare_guarded,4096,16,64,14730.0,14680.0,0.2248
pair64f,organ_pipe,block,4096,16,64,32061.0,31870.0,0.4892
pair64f,organ_pipe,boost_block,4096,16,64,14451.0,14391.0,0.2205
pair64f,organ_pipe,fulcrum,4096,16,64,43311.0,43141.0,0.6609
pair64f,organ_pipe,block_simd_amd,4096,16,64,14461.0,14360.0,0.2207
pair64f,organ_pipe,sized,4096,16,64,14470.0,14350.0,0.2208
pair64f,organ_pipe,std_partition,65536,1,64,14060.0,13940.0,0.2145
pair64f,organ_pipe,lomuto,65536,1,64,27801.0,27651.0,0.4242
pair64f,organ_pipe,lomuto_branchless,65536,1,64,46551.0,46021.0,0.7103
pair64f,organ_pipe,hoare,65536,1,64,28121.0,28011.0,0.4291
pair64f,organ_pipe,hoare_guarded,65536,1,64,14230.0,14141.0,0.2171
pair64f,organ_pipe,block,65536,1,64,31291.0,31190.0,0.4775
pair64f,organ_pipe,boost_block,65536,1,64,14000.0,13901.0,0.2136
pair64f,organ_pipe,fulcrum,65536,1,64,42561.0,42411.0,0.6494
pair64f,organ_pipe,block_simd_amd,65536,1,64,14090.0,13980.0,0.2150
pair64f,organ_pipe,sized,65536,1,64,13990.0,13910.0,0.2135
pair64f,organ_pipe,std_partition,262144,1,16,56492.0,56141.0,0.2155
pair64f,organ_pipe,lomuto,262144,1,16,110772.0,110712.0,0.4226
pair64f,organ_pipe,lomuto_branchless,262144,1,16,187974.0,186684.0,0.7171
pair64f,organ_pipe,hoare,262144,1,16,112153.0,112003.0,0.4278
pair64f,organ_pipe,hoare_guarded,262144,1,16,56642.0,56191.0,0.2161
pair64f,organ_pipe,block,262144,1,16,124583.0,124173.0,0.4752
pair64f,organ_pipe,boost_block,262144,1,16,55841.0,55811.0,0.2130
pair64f,organ_pipe,fulcrum,262144,1,16,170934.0,170084.0,0.6521
pair64f,organ_pipe,block_simd_amd,262144,1,16,55901.0,55871.0,0.2132
pair64f,organ_pipe,sized,262144,1,16,55592.0,55521.0,0.2121
pair64f,organ_pipe,std_partition,1048576,1,5,280996.0,270677.0,0.2680
pair64f,organ_pipe,lomuto,1048576,1,5,495291.0,466911.0,0.4723
pair64f,organ_pipe,lomuto_branchless,1048576,1,5,778858.0,755948.0,0.7428
pair64f,organ_pipe,hoare,1048576,1,5,471090.0,467401.0,0.4493
pair64f,organ_pipe,hoare_guarded,1048576,1,5,640335.0,491861.0,0.6107
pair64f,organ_pipe,block,1048576,1,5,530812.0,525672.0,0.5062
pair64f,organ_pipe,boost_block,1048576,1,5,267366.0,261356.0,0.2550
pair64f,organ_pipe,fulcrum,1048576,1,5,868469.0,821979.0,0.8282
pair64f,organ_pipe,block_simd_amd,1048576,1,5,307368.0,274797.0,0.2931
pair64f,organ_pipe,sized,1048576,1,5,274176.0,262616.0,0.2615
pair64f,organ_pipe,std_partition,4194304,1,5,2933647.0,2874636.0,0.6994
pair64f,organ_pipe,lomuto,4194304,1,5,2947977.0,2901076.0,0.7029
pair64f,organ_pipe,lomuto_branchless,4194304,1,5,4458332.0,4449731.0,1.0629
pair64f,organ_pipe,hoare,4194304,1,5,3056500.0,2957058.0,0.7287
pair64f,organ_pipe,hoare_guarded,4194304,1,5,3338406.0,2814784.0,0.7959
pair64f,organ_pipe,block,4194304,1,5,3226724.0,3216254.0,0.7693
pair64f,organ_pipe,boost_block,4194304,1,5,2912847.0,2708812.0,0.6945
pair64f,organ_pipe,fulcrum,4194304,1,5,4417181.0,4397770.0,1.0531
pair64f,organ_pipe,block_simd_amd,4194304,1,5,2717272.0,2702012.0,0.6478
pair64f,organ_pipe,sized,4194304,1,5,2807534.0,2704272.0,0.6694
pair64f,median_of_3_killer,std_partition,4,16384,64,34580.0,34481.0,0.5276
pair64f,median_of_3_killer,lomuto,4,16384,64,38551.0,38321.0,0.5882
pair64f,median_of_3_killer,lomuto_branchless,4,16384,64,50611.0,50051.0,0.7723
pair64f,median_of_3_killer,hoare,4,16384,64,38740.0,38511.0,0.5911
pair64f,median_of_3_killer,hoare_guarded,4,16384,64,28271.0,28160.0,0.4314
pair64f,median_of_3_killer,block,4,16384,64,38521.0,35131.0,0.5878
pair64f,median_of_3_killer,boost_block,4,16384,64,31760.0,31601.0,0.4846
pair64f,median_of_3_killer,fulcrum,4,16384,64,31671.0,31620.0,0.4833
pair64f,median_of_3_killer,block_simd_amd,4,16384,64,31650.0,31590.0,0.4829
pair64f,median_of_3_killer,sized,4,16384,64,55382.0,54932.0,0.8451
pair64f,median_of_3_killer,std_partition,8,8192,64,24671.0,24561.0,0.3764
pair64f,median_of_3_killer,lomuto,8,8192,64,33330.0,33111.0,0.5086
pair64f,median_of_3_killer,lomuto_branchless,8,8192,64,47671.0,47251.0,0.7274
pair64f,median_of_3_killer,hoare,8,8192,64,33361.0,33240.0,0.5090
pair64f,median_of_3_killer,hoare_guarded,8,8192,64,24221.0,21720.0,0.3696
pair64f,median_of_3_killer,block,8,8192,64,24730.0,24570.0,0.3773
pair64f,median_of_3_killer,boost_block,8,8192,64,23191.0,23071.0,0.3539
pair64f,median_of_3_killer,fulcrum,8,8192,64,22800.0,22771.0,0.3479
pair64f,median_of_3_killer,block_simd_amd,8,8192,64,22780.0,22730.0,0.3476
pair64f,median_of_3_killer,sized,8,8192,64,49591.0,49151.0,0.7567
pair64f,median_of_3_killer,std_partition,16,4096,64,19380.0,19330.0,0.2957
pair64f,median_of_3_killer,lomuto,16,4096,64,32470.0,32340.0,0.4955
pair64f,median_of_3_killer,lomuto_branchless,16,4096,64,47281.0,46842.0,0.7215
pair64f,median_of_3_killer,hoare,16,4096,64,33421.0,33250.0,0.5100
pair64f,median_of_3_killer,hoare_guarded,16,4096,64,18381.0,18140.0,0.2805
pair64f,median_of_3_killer,block,16,4096,64,21980.0,21920.0,0.3354
pair64f,median_of_3_killer,boost_block,16,4096,64,28400.0,28191.0,0.4333
pair64f,median_of_3_killer,fulcrum,16,4096,64,25771.0,25491.0,0.3932
pair64f,median_of_3_killer,block_simd_amd,16,4096,64,28331.0,28130.0,0.4323
pair64f,median_of_3_killer,sized,16,4096,64,49051.0,48891.0,0.7485
pair64f,median_of_3_killer,std_partition,24,2730,64,19221.0,19110.0,0.2934
pair64f,median_of_3_killer,lomuto,24,2730,64,30681.0,30620.0,0.4683
pair64f,median_of_3_killer,lomuto_branchless,24,2730,64,46271.0,45751.0,0.7062
pair64f,median_of_3_killer,hoare,24,2730,64,31671.0,31510.0,0.4834
pair64f,median_of_3_killer,hoare_guarded,24,2730,64,23560.0,19550.0,0.3596
pair64f,median_of_3_killer,block,24,2730,64,19391.0,19330.0,0.2960
pair64f,median_of_3_killer,boost_block,24,2730,64,23660.0,23521.0,0.3611
pair64f,median_of_3_killer,fulcrum,24,2730,64,23621.0,23491.0,0.3605
pair64f,median_of_3_killer,block_simd_amd,24,2730,64,23630.0,23471.0,0.3607
pair64f,median_of_3_killer,sized,24,2730,64,48231.0,47901.0,0.7361
pair64f,median_of_3_killer,std_partition,64,1024,64,24161.0,16990.0,0.3687
pair64f,median_of_3_killer,lomuto,64,1024,64,32620.0,32441.0,0.4977
pair64f,median_of_3_killer,lomuto_branchless,64,1024,64,46091.0,45571.0,0.7033
pair64f,median_of_3_killer,hoare,64,1024,64,35230.0,32341.0,0.5376
pair64f,median_of_3_killer,hoare_guarded,64,1024,64,24451.0,16780.0,0.3731
pair64f,median_of_3_killer,block,64,1024,64,28121.0,24680.0,0.4291
pair64f,median_of_3_killer,boost_block,64,1024,64,20041.0,18111.0,0.3058
pair64f,median_of_3_killer,fulcrum,64,1024,64,21520.0,21270.0,0.3284
pair64f,median_of_3_killer,block_simd_amd,64,1024,64,20711.0,18520.0,0.3160
pair64f,median_of_3_killer,sized,64,1024,64,21441.0,17830.0,0.3272
pair64f,median_of_3_killer,std_partition,256,256,64,20450.0,20170.0,0.3120
pair64f,median_of_3_killer,lomuto,256,256,64,28870.0,28800.0,0.4405
pair64f,median_of_3_killer,lomuto_branchless,256,256,64,46451.0,46131.0,0.7088
pair64f,median_of_3_killer,hoare,256,256,64,29790.0,29611.0,0.4546
pair64f,median_of_3_killer,hoare_guarded,256,256,64,20001.0,19861.0,0.3052
pair64f,median_of_3_killer,block,256,256,64,20401.0,20211.0,0.3113
pair64f,median_of_3_killer,boost_block,256,256,64,19001.0,18541.0,0.2899
pair64f,median_of_3_killer,fulcrum,256,256,64,51621.0,51341.0,0.7877
pair64f,median_of_3_killer,block_simd_amd,256,256,64,19280.0,19080.0,0.2942
pair64f,median_of_3_killer,sized,256,256,64,19021.0,18420.0,0.2902
pair64f,median_of_3_killer,std_partition,1024,64,64,16160.0,15930.0,0.2466
pair64f,median_of_3_killer,lomuto,1024,64,64,28170.0,28020.0,0.4298
pair64f,median_of_3_killer,lomuto_branchless,1024,64,64,46371.0,45851.0,0.7076
pair64f,median_of_3_killer,hoare,1024,64,64,28411.0,28290.0,0.4335
pair64f,median_of_3_killer,hoare_guarded,1024,64,64,15940.0,15760.0,0.2432
pair64f,median_of_3_killer,block,1024,64,64,34781.0,34271.0,0.5307
pair64f,median_of_3_killer,boost_block,1024,64,64,15641.0,15490.0,0.2387
pair64f,median_of_3_killer,fulcrum,1024,64,64,45191.0,44991.0,0.6896
pair64f,median_of_3_killer,block_simd_amd,1024,64,64,15610.0,15551.0,0.2382
pair64f,median_of_3_killer,sized,1024,64,64,15570.0,15470.0,0.2376
pair64f,median_of_3_killer,std_partition,4096,16,64,14760.0,14610.0,0.2252
pair64f,median_of_3_killer,lomuto,4096,16,64,27991.0,27820.0,0.4271
pair64f,median_of_3_killer,lomuto_branchless,4096,16,64,46702.0,46301.0,0.7126
pair64f,median_of_3_killer,hoare,4096,16,64,28300.0,28150.0,0.4318
pair64f,median_of_3_killer,hoare_guarded,4096,16,64,14651.0,14551.0,0.2236
pair64f,median_of_3_killer,block,4096,16,64,33411.0,33140.0,0.5098
pair64f,median_of_3_killer,boost_block,4096,16,64,14640.0,14550.0,0.2234
pair64f,median_of_3_killer,fulcrum,4096,16,64,44031.0,43661.0,0.6719
pair64f,median_of_3_killer,block_simd_amd,4096,16,64,14791.0,14580.0,0.2257
pair64f,median_of_3_killer,sized,4096,16,64,14660.0,14570.0,0.2237
pair64f,median_of_3_killer,std_partition,65536,1,64,14170.0,14030.0,0.2162
pair64f,median_of_3_killer,lomuto,65536,1,64,27721.0,27690.0,0.4230
pair64f,median_of_3_killer,lomuto_branchless,65536,1,64,47401.0,46671.0,0.7233
pair64f,median_of_3_killer,hoare,65536,1,64,29431.0,28740.0,0.4491
pair64f,median_of_3_killer,hoare_guarded,65536,1,64,15850.0,15061.0,0.2419
pair64f,median_of_3_killer,block,65536,1,64,33241.0,32391.0,0.5072
pair64f,median_of_3_killer,boost_block,65536,1,64,15811.0,15010.0,0.2413
pair64f,median_of_3_killer,fulcrum,65536,1,64,43721.0,43181.0,0.6671
pair64f,median_of_3_killer,block_simd_amd,65536,1,64,15870.0,14941.0,0.2422
pair64f,median_of_3_killer,sized,65536,1,64,15790.0,15001.0,0.2409
pair64f,median_of_3_killer,std_partition,262144,1,16,56071.0,55462.0,0.2139
pair64f,median_of_3_killer,lomuto,262144,1,16,111962.0,111332.0,0.4271
pair64f,median_of_3_killer,lomuto_branchless,262144,1,16,187784.0,187104.0,0.7163
pair64f,median_of_3_killer,hoare,262144,1,16,112553.0,111912.0,0.4294
pair64f,median_of_3_killer,hoare_guarded,262144,1,16,57191.0,56511.0,0.2182
pair64f,median_of_3_killer,block,262144,1,16,130783.0,126583.0,0.4989
pair64f,median_of_3_killer,boost_block,262144,1,16,56011.0,55902.0,0.2137
pair64f,median_of_3_killer,fulcrum,262144,1,16,171624.0,171034.0,0.6547
pair64f,median_of_3_killer,block_simd_amd,262144,1,16,56201.0,56121.0,0.2144
pair64f,median_of_3_killer,sized,262144,1,16,62811.0,55921.0,0.2396
pair64f,median_of_3_killer,std_partition,1048576,1,5,279346.0,272496.0,0.2664
pair64f,median_of_3_killer,lomuto,1048576,1,5,471601.0,469041.0,0.4498
pair64f,median_of_3_killer,lomuto_branchless,1048576,1,5,756867.0,752207.0,0.7218
pair64f,median_of_3_killer,hoare,1048576,1,5,475721.0,470491.0,0.4537
pair64f,median_of_3_killer,hoare_guarded,1048576,1,5,274716.0,273206.0,0.2620
pair64f,median_of_3_killer,block,1048576,1,5,544093.0,528752.0,0.5189
pair64f,median_of_3_killer,boost_block,1048576,1,5,316237.0,267626.0,0.3016
pair64f,median_of_3_killer,fulcrum,1048576,1,5,699316.0,687395.0,0.6669
pair64f,median_of_3_killer,block_simd_amd,1048576,1,5,282627.0,277607.0,0.2695
pair64f,median_of_3_killer,sized,1048576,1,5,283036.0,273257.0,0.2699
pair64f,median_of_3_killer,std_partition,4194304,1,5,2868026.0,2807415.0,0.6838
pair64f,median_of_3_killer,lomuto,4194304,1,5,2910657.0,2896776.0,0.6940
pair64f,median_of_3_killer,lomuto_branchless,4194304,1,5,4511703.0,4502763.0,1.0757
pair64f,median_of_3_killer,hoare,4194304,1,5,2914737.0,2911097.0,0.6949
pair64f,median_of_3_killer,hoare_guarded,4194304,1,5,2790074.0,2786683.0,0.6652
pair64f,median_of_3_killer,block,4194304,1,5,3240474.0,3232724.0,0.7726
pair64f,median_of_3_killer,boost_block,4194304,1,5,2724112.0,2715532.0,0.6495
pair64f,median_of_3_killer,fulcrum,4194304,1,5,4456041.0,4390920.0,1.0624
pair64f,median_of_3_killer,block_simd_amd,4194304,1,5,2713752.0,2704982.0,0.6470
pair64f,median_of_3_killer,sized,4194304,1,5,2703082.0,2692341.0,0.6445
