type,distribution,strategy,n,reps,median_ns,ns_per_elem,smaller_fraction
i64,random_uniform,first,8,500,20.0,2.5000,0.2500
i64,random_uniform,middle,8,500,20.0,2.5000,0.0000
i64,random_uniform,last,8,500,20.0,2.5000,0.2500
i64,random_uniform,median_of_3,8,500,20.0,2.5000,0.2500
i64,random_uniform,median_of_5,8,500,30.0,3.7500,0.2500
i64,random_uniform,ninther,8,500,20.0,2.5000,0.2500
i64,random_uniform,median_of_5_medians_of_5,8,500,30.0,3.7500,0.2500
i64,random_uniform,median_of_5_medians_of_5_898,8,500,30.0,3.7500,0.2500
i64,random_uniform,median_of_5_medians_of_3,8,500,30.0,3.7500,0.2500
i64,random_uniform,median_of_3_medians_of_5,8,500,30.0,3.7500,0.2500
i64,random_uniform,median_of_medians_5,8,500,80.0,10.0000,0.6250
i64,random_uniform,random,8,500,20.0,2.5000,0.2500
i64,random_uniform,midpoint_min_max,8,500,20.0,2.5000,0.2500
i64,random_uniform,midpoint_first_last,8,500,20.0,2.5000,0.2500
i64,random_uniform,median_of_3_inplace,8,500,20.0,2.5000,0.2500
i64,random_uniform,median_of_medians_5_inplace,8,500,40.0,5.0000,0.2500
i64,random_uniform,pseudo15,8,500,30.0,3.7500,0.2500
i64,random_uniform,pseudo15_s5,8,500,30.0,3.7500,0.2500
i64,random_uniform,pseudo9,8,500,20.0,2.5000,0.2500
i64,random_uniform,pseudo9_s1,8,500,20.0,2.5000,0.2500
i64,random_uniform,pseudo9_s2,8,500,20.0,2.5000,0.2500
i64,random_uniform,pseudo9_s3,8,500,20.0,2.5000,0.2500
i64,random_uniform,pseudo9_s4,8,500,20.0,2.5000,0.2500
i64,random_uniform,pseudo9_s5,8,500,20.0,2.5000,0.2500
i64,random_uniform,sorting_network_9,8,500,30.0,3.7500,0.2500
i64,random_uniform,first,16,500,20.0,1.2500,0.3750
i64,random_uniform,middle,16,500,20.0,1.2500,0.5000
i64,random_uniform,last,16,500,20.0,1.2500,0.0000
i64,random_uniform,median_of_3,16,500,20.0,1.2500,0.3750
i64,random_uniform,median_of_5,16,500,40.0,2.5000,0.3750
i64,random_uniform,ninther,16,500,20.0,1.2500,0.5000
i64,random_uniform,median_of_5_medians_of_5,16,500,40.0,2.5000,0.3750
i64,random_uniform,median_of_5_medians_of_5_898,16,500,40.0,2.5000,0.3750
i64,random_uniform,median_of_5_medians_of_3,16,500,30.0,1.8750,0.5000
i64,random_uniform,median_of_3_medians_of_5,16,500,70.0,4.3750,0.5000
i64,random_uniform,median_of_medians_5,16,500,70.0,4.3750,0.5000
i64,random_uniform,random,16,500,20.0,1.2500,0.8125
i64,random_uniform,midpoint_min_max,16,500,20.0,1.2500,0.3750
i64,random_uniform,midpoint_first_last,16,500,20.0,1.2500,0.3125
i64,random_uniform,median_of_3_inplace,16,500,20.0,1.2500,0.3750
i64,random_uniform,median_of_medians_5_inplace,16,500,110.0,6.8750,0.5000
i64,random_uniform,pseudo15,16,500,30.0,1.8750,0.5000
i64,random_uniform,pseudo15_s5,16,500,30.0,1.8750,0.5000
i64,random_uniform,pseudo9,16,500,20.0,1.2500,0.3750
i64,random_uniform,pseudo9_s1,16,500,20.0,1.2500,0.5000
i64,random_uniform,pseudo9_s2,16,500,20.0,1.2500,0.5000
i64,random_uniform,pseudo9_s3,16,500,20.0,1.2500,0.5000
i64,random_uniform,pseudo9_s4,16,500,20.0,1.2500,0.6250
i64,random_uniform,pseudo9_s5,16,500,20.0,1.2500,0.6250
i64,random_uniform,sorting_network_9,16,500,20.0,1.2500,0.5000
i64,random_uniform,first,64,500,20.0,0.3125,0.2812
i64,random_uniform,middle,64,500,20.0,0.3125,0.1875
i64,random_uniform,last,64,500,20.0,0.3125,0.3906
i64,random_uniform,median_of_3,64,500,20.0,0.3125,0.2812
i64,random_uniform,median_of_5,64,500,30.0,0.4688,0.3906
i64,random_uniform,ninther,64,500,20.0,0.3125,0.2812
i64,random_uniform,median_of_5_medians_of_5,64,500,90.0,1.4062,0.5781
i64,random_uniform,median_of_5_medians_of_5_898,64,500,70.0,1.0938,0.4375
i64,random_uniform,median_of_5_medians_of_3,64,500,30.0,0.4688,0.3438
i64,random_uniform,median_of_3_medians_of_5,64,500,60.0,0.9375,0.3438
i64,random_uniform,median_of_medians_5,64,500,170.0,2.6562,0.5312
i64,random_uniform,random,64,500,20.0,0.3125,0.5000
i64,random_uniform,midpoint_min_max,64,500,30.0,0.4688,0.5938
i64,random_uniform,midpoint_first_last,64,500,20.0,0.3125,0.3750
i64,random_uniform,median_of_3_inplace,64,500,20.0,0.3125,0.2812
i64,random_uniform,median_of_medians_5_inplace,64,500,330.0,5.1562,0.5000
i64,random_uniform,pseudo15,64,500,30.0,0.4688,0.3438
i64,random_uniform,pseudo15_s5,64,500,30.0,0.4688,0.3438
i64,random_uniform,pseudo9,64,500,20.0,0.3125,0.7188
i64,random_uniform,pseudo9_s1,64,500,20.0,0.3125,0.7188
i64,random_uniform,pseudo9_s2,64,500,20.0,0.3125,0.7188
i64,random_uniform,pseudo9_s3,64,500,20.0,0.3125,0.7188
i64,random_uniform,pseudo9_s4,64,500,20.0,0.3125,0.7188
i64,random_uniform,pseudo9_s5,64,500,20.0,0.3125,0.4844
i64,random_uniform,sorting_network_9,64,500,20.0,0.3125,0.7188
i64,random_uniform,first,256,500,20.0,0.0781,0.3594
i64,random_uniform,middle,256,500,20.0,0.0781,0.1016
i64,random_uniform,last,256,500,20.0,0.0781,0.1094
i64,random_uniform,median_of_3,256,500,20.0,0.0781,0.1094
i64,random_uniform,median_of_5,256,500,30.0,0.1172,0.3086
i64,random_uniform,ninther,256,500,20.0,0.0781,0.2227
i64,random_uniform,median_of_5_medians_of_5,256,500,70.0,0.2734,0.4570
i64,random_uniform,median_of_5_medians_of_5_898,256,500,80.0,0.3125,0.5859
i64,random_uniform,median_of_5_medians_of_3,256,500,30.0,0.1172,0.4453
i64,random_uniform,median_of_3_medians_of_5,256,500,50.0,0.1953,0.3594
i64,random_uniform,median_of_medians_5,256,500,680.0,2.6562,0.5039
i64,random_uniform,random,256,500,20.0,0.0781,0.6914
i64,random_uniform,midpoint_min_max,256,500,50.0,0.1953,0.4883
i64,random_uniform,midpoint_first_last,256,500,20.0,0.0781,0.2070
i64,random_uniform,median_of_3_inplace,256,500,20.0,0.0781,0.1094
i64,random_uniform,median_of_medians_5_inplace,256,500,1500.0,5.8594,0.5000
i64,random_uniform,pseudo15,256,500,30.0,0.1172,0.3594
i64,random_uniform,pseudo15_s5,256,500,30.0,0.1172,0.3594
i64,random_uniform,pseudo9,256,500,20.0,0.0781,0.4297
i64,random_uniform,pseudo9_s1,256,500,20.0,0.0781,0.4297
i64,random_uniform,pseudo9_s2,256,500,20.0,0.0781,0.4297
i64,random_uniform,pseudo9_s3,256,500,20.0,0.0781,0.4297
i64,random_uniform,pseudo9_s4,256,500,20.0,0.0781,0.4297
i64,random_uniform,pseudo9_s5,256,500,20.0,0.0781,0.4297
i64,random_uniform,sorting_network_9,256,500,20.0,0.0781,0.4297
i64,random_uniform,first,1024,500,20.0,0.0195,0.2803
i64,random_uniform,middle,1024,500,20.0,0.0195,0.1299
i64,random_uniform,last,1024,500,20.0,0.0195,0.7988
i64,random_uniform,median_of_3,1024,500,20.0,0.0195,0.2803
i64,random_uniform,median_of_5,1024,500,30.0,0.0293,0.2803
i64,random_uniform,ninther,1024,500,20.0,0.0195,0.2910
i64,random_uniform,median_of_5_medians_of_5,1024,500,100.0,0.0977,0.4023
i64,random_uniform,median_of_5_medians_of_5_898,1024,500,70.0,0.0684,0.4648
i64,random_uniform,median_of_5_medians_of_3,1024,500,30.0,0.0293,0.4102
i64,random_uniform,median_of_3_medians_of_5,1024,500,40.0,0.0391,0.6201
i64,random_uniform,median_of_medians_5,1024,500,1730.0,1.6895,0.4902
i64,random_uniform,random,1024,500,20.0,0.0195,0.4990
i64,random_uniform,midpoint_min_max,1024,500,130.0,0.1270,0.4980
i64,random_uniform,midpoint_first_last,1024,500,20.0,0.0195,0.5342
i64,random_uniform,median_of_3_inplace,1024,500,20.0,0.0195,0.2803
i64,random_uniform,median_of_medians_5_inplace,1024,500,6540.0,6.3867,0.4990
i64,random_uniform,pseudo15,1024,500,30.0,0.0293,0.3135
i64,random_uniform,pseudo15_s5,1024,500,30.0,0.0293,0.4033
i64,random_uniform,pseudo9,1024,500,20.0,0.0195,0.7363
i64,random_uniform,pseudo9_s1,1024,500,20.0,0.0195,0.7246
i64,random_uniform,pseudo9_s2,1024,500,20.0,0.0195,0.7246
i64,random_uniform,pseudo9_s3,1024,500,20.0,0.0195,0.7246
i64,random_uniform,pseudo9_s4,1024,500,20.0,0.0195,0.7246
i64,random_uniform,pseudo9_s5,1024,500,20.0,0.0195,0.6895
i64,random_uniform,sorting_network_9,1024,500,20.0,0.0195,0.7246
i64,random_uniform,first,4096,500,20.0,0.0049,0.6970
i64,random_uniform,middle,4096,500,20.0,0.0049,0.2527
i64,random_uniform,last,4096,500,20.0,0.0049,0.0398
i64,random_uniform,median_of_3,4096,500,20.0,0.0049,0.2527
i64,random_uniform,median_of_5,4096,500,40.0,0.0098,0.5081
i64,random_uniform,ninther,4096,500,20.0,0.0049,0.5984
i64,random_uniform,median_of_5_medians_of_5,4096,500,90.0,0.0220,0.5259
i64,random_uniform,median_of_5_medians_of_5_898,4096,500,80.0,0.0195,0.3882
i64,random_uniform,median_of_5_medians_of_3,4096,500,40.0,0.0098,0.5593
i64,random_uniform,median_of_3_medians_of_5,4096,500,70.0,0.0171,0.6318
i64,random_uniform,median_of_medians_5,4096,500,7380.0,1.8018,0.4895
i64,random_uniform,random,4096,500,20.0,0.0049,0.2812
i64,random_uniform,midpoint_min_max,4096,500,460.0,0.1123,0.5149
i64,random_uniform,midpoint_first_last,4096,500,20.0,0.0049,0.3672
i64,random_uniform,median_of_3_inplace,4096,500,20.0,0.0049,0.2527
i64,random_uniform,median_of_medians_5_inplace,4096,500,30131.0,7.3562,0.4998
i64,random_uniform,pseudo15,4096,500,30.0,0.0073,0.4915
i64,random_uniform,pseudo15_s5,4096,500,30.0,0.0073,0.3689
i64,random_uniform,pseudo9,4096,500,20.0,0.0049,0.5085
i64,random_uniform,pseudo9_s1,4096,500,20.0,0.0049,0.5085
i64,random_uniform,pseudo9_s2,4096,500,20.0,0.0049,0.5085
i64,random_uniform,pseudo9_s3,4096,500,20.0,0.0049,0.5085
i64,random_uniform,pseudo9_s4,4096,500,20.0,0.0049,0.5085
i64,random_uniform,pseudo9_s5,4096,500,20.0,0.0049,0.5085
i64,random_uniform,sorting_network_9,4096,500,20.0,0.0049,0.5085
i64,random_uniform,first,65536,64,20.0,0.0003,0.0522
i64,random_uniform,middle,65536,64,20.0,0.0003,0.3210
i64,random_uniform,last,65536,64,20.0,0.0003,0.4145
i64,random_uniform,median_of_3,65536,64,20.0,0.0003,0.3210
i64,random_uniform,median_of_5,65536,64,20.0,0.0003,0.2802
i64,random_uniform,ninther,65536,64,20.0,0.0003,0.4682
i64,random_uniform,median_of_5_medians_of_5,65536,64,80.0,0.0012,0.4483
i64,random_uniform,median_of_5_medians_of_5_898,65536,64,70.0,0.0011,0.5600
i64,random_uniform,median_of_5_medians_of_3,65536,64,40.0,0.0006,0.4163
i64,random_uniform,median_of_3_medians_of_5,65536,64,40.0,0.0006,0.4163
i64,random_uniform,median_of_medians_5,65536,64,362239.0,5.5273,0.5015
i64,random_uniform,random,65536,64,20.0,0.0003,0.0664
i64,random_uniform,midpoint_min_max,65536,64,7100.0,0.1083,0.5008
i64,random_uniform,midpoint_first_last,65536,64,20.0,0.0003,0.2347
i64,random_uniform,median_of_3_inplace,65536,64,30.0,0.0005,0.3210
i64,random_uniform,median_of_medians_5_inplace,65536,64,1447213.0,22.0827,0.5000
i64,random_uniform,pseudo15,65536,64,30.0,0.0005,0.5696
i64,random_uniform,pseudo15_s5,65536,64,30.0,0.0005,0.5289
i64,random_uniform,pseudo9,65536,64,20.0,0.0003,0.4460
i64,random_uniform,pseudo9_s1,65536,64,30.0,0.0005,0.4460
i64,random_uniform,pseudo9_s2,65536,64,20.0,0.0003,0.4460
i64,random_uniform,pseudo9_s3,65536,64,20.0,0.0003,0.4460
i64,random_uniform,pseudo9_s4,65536,64,20.0,0.0003,0.4460
i64,random_uniform,pseudo9_s5,65536,64,20.0,0.0003,0.4460
i64,random_uniform,sorting_network_9,65536,64,20.0,0.0003,0.4460
i64,random_uniform,first,262144,16,20.0,0.0001,0.7211
i64,random_uniform,middle,262144,16,20.0,0.0001,0.4795
i64,random_uniform,last,262144,16,20.0,0.0001,0.7711
i64,random_uniform,median_of_3,262144,16,20.0,0.0001,0.7211
i64,random_uniform,median_of_5,262144,16,30.0,0.0001,0.7211
i64,random_uniform,ninther,262144,16,20.0,0.0001,0.6078
i64,random_uniform,median_of_5_medians_of_5,262144,16,80.0,0.0003,0.4442
i64,random_uniform,median_of_5_medians_of_5_898,262144,16,60.0,0.0002,0.4590
i64,random_uniform,median_of_5_medians_of_3,262144,16,30.0,0.0001,0.6116
i64,random_uniform,median_of_3_medians_of_5,262144,16,50.0,0.0002,0.6116
i64,random_uniform,median_of_medians_5,262144,16,1578566.0,6.0218,0.5002
i64,random_uniform,random,262144,16,20.0,0.0001,0.0609
i64,random_uniform,midpoint_min_max,262144,16,28081.0,0.1071,0.5002
i64,random_uniform,midpoint_first_last,262144,16,20.0,0.0001,0.7459
i64,random_uniform,median_of_3_inplace,262144,16,30.0,0.0001,0.7211
i64,random_uniform,median_of_medians_5_inplace,262144,16,5781642.0,22.0552,0.5000
i64,random_uniform,pseudo15,262144,16,30.0,0.0001,0.6790
i64,random_uniform,pseudo15_s5,262144,16,30.0,0.0001,0.6790
i64,random_uniform,pseudo9,262144,16,20.0,0.0001,0.7211
i64,random_uniform,pseudo9_s1,262144,16,20.0,0.0001,0.7211
i64,random_uniform,pseudo9_s2,262144,16,30.0,0.0001,0.7211
i64,random_uniform,pseudo9_s3,262144,16,20.0,0.0001,0.7211
i64,random_uniform,pseudo9_s4,262144,16,20.0,0.0001,0.7211
i64,random_uniform,pseudo9_s5,262144,16,20.0,0.0001,0.7211
i64,random_uniform,sorting_network_9,262144,16,30.0,0.0001,0.7211
i64,random_uniform,first,1048576,5,20.0,0.0000,0.2911
i64,random_uniform,middle,1048576,5,20.0,0.0000,0.8206
i64,random_uniform,last,1048576,5,20.0,0.0000,0.8166
i64,random_uniform,median_of_3,1048576,5,20.0,0.0000,0.8166
i64,random_uniform,median_of_5,1048576,5,30.0,0.0000,0.5690
i64,random_uniform,ninther,1048576,5,20.0,0.0000,0.3216
i64,random_uniform,median_of_5_medians_of_5,1048576,5,70.0,0.0001,0.6409
i64,random_uniform,median_of_5_medians_of_5_898,1048576,5,70.0,0.0001,0.5305
i64,random_uniform,median_of_5_medians_of_3,1048576,5,30.0,0.0000,0.3903
i64,random_uniform,median_of_3_medians_of_5,1048576,5,40.0,0.0000,0.3903
i64,random_uniform,median_of_medians_5,1048576,5,6346595.0,6.0526,0.5002
i64,random_uniform,random,1048576,5,20.0,0.0000,0.6923
i64,random_uniform,midpoint_min_max,1048576,5,112963.0,0.1077,0.4998
i64,random_uniform,midpoint_first_last,1048576,5,20.0,0.0000,0.5536
i64,random_uniform,median_of_3_inplace,1048576,5,40.0,0.0000,0.8166
i64,random_uniform,median_of_medians_5_inplace,1048576,5,23066037.0,21.9975,0.5000
i64,random_uniform,pseudo15,1048576,5,30.0,0.0000,0.5795
i64,random_uniform,pseudo15_s5,1048576,5,30.0,0.0000,0.5795
i64,random_uniform,pseudo9,1048576,5,20.0,0.0000,0.3513
i64,random_uniform,pseudo9_s1,1048576,5,20.0,0.0000,0.3513
i64,random_uniform,pseudo9_s2,1048576,5,20.0,0.0000,0.3765
i64,random_uniform,pseudo9_s3,1048576,5,20.0,0.0000,0.3513
i64,random_uniform,pseudo9_s4,1048576,5,30.0,0.0000,0.3513
i64,random_uniform,pseudo9_s5,1048576,5,20.0,0.0000,0.2911
i64,random_uniform,sorting_network_9,1048576,5,30.0,0.0000,0.3513
i64,random_uniform,first,4194304,5,20.0,0.0000,0.2685
i64,random_uniform,middle,4194304,5,20.0,0.0000,0.4382
i64,random_uniform,last,4194304,5,20.0,0.0000,0.8297
i64,random_uniform,median_of_3,4194304,5,20.0,0.0000,0.4382
i64,random_uniform,median_of_5,4194304,5,20.0,0.0000,0.6905
i64,random_uniform,ninther,4194304,5,20.0,0.0000,0.3918
i64,random_uniform,median_of_5_medians_of_5,4194304,5,80.0,0.0000,0.3249
i64,random_uniform,median_of_5_medians_of_5_898,4194304,5,70.0,0.0000,0.4161
i64,random_uniform,median_of_5_medians_of_3,4194304,5,30.0,0.0000,0.3631
i64,random_uniform,median_of_3_medians_of_5,4194304,5,50.0,0.0000,0.4215
i64,random_uniform,median_of_medians_5,4194304,5,30520057.0,7.2765,0.4998
i64,random_uniform,random,4194304,5,20.0,0.0000,0.3002
i64,random_uniform,midpoint_min_max,4194304,5,959122.0,0.2287,0.5005
i64,random_uniform,midpoint_first_last,4194304,5,20.0,0.0000,0.5493
i64,random_uniform,median_of_3_inplace,4194304,5,130.0,0.0000,0.4382
i64,random_uniform,median_of_medians_5_inplace,4194304,5,89474353.0,21.3323,0.5000
i64,random_uniform,pseudo15,4194304,5,20.0,0.0000,0.4634
i64,random_uniform,pseudo15_s5,4194304,5,30.0,0.0000,0.4634
i64,random_uniform,pseudo9,4194304,5,20.0,0.0000,0.6448
i64,random_uniform,pseudo9_s1,4194304,5,20.0,0.0000,0.6448
i64,random_uniform,pseudo9_s2,4194304,5,20.0,0.0000,0.6448
i64,random_uniform,pseudo9_s3,4194304,5,30.0,0.0000,0.6448
i64,random_uniform,pseudo9_s4,4194304,5,20.0,0.0000,0.6448
i64,random_uniform,pseudo9_s5,4194304,5,20.0,0.0000,0.6448
i64,random_uniform,sorting_network_9,4194304,5,20.0,0.0000,0.6448
i64,sorted_ascending,first,8,500,20.0,2.5000,0.0000
i64,sorted_ascending,middle,8,500,20.0,2.5000,0.5000
i64,sorted_ascending,last,8,500,20.0,2.5000,0.8750
i64,sorted_ascending,median_of_3,8,500,20.0,2.5000,0.5000
i64,sorted_ascending,median_of_5,8,500,20.0,2.5000,0.5000
i64,sorted_ascending,ninther,8,500,20.0,2.5000,0.5000
i64,sorted_ascending,median_of_5_medians_of_5,8,500,20.0,2.5000,0.5000
i64,sorted_ascending,median_of_5_medians_of_5_898,8,500,30.0,3.7500,0.5000
i64,sorted_ascending,median_of_5_medians_of_3,8,500,20.0,2.5000,0.5000
i64,sorted_ascending,median_of_3_medians_of_5,8,500,20.0,2.5000,0.5000
i64,sorted_ascending,median_of_medians_5,8,500,60.0,7.5000,0.7500
i64,sorted_ascending,random,8,500,20.0,2.5000,0.0000
i64,sorted_ascending,midpoint_min_max,8,500,20.0,2.5000,0.3750
i64,sorted_ascending,midpoint_first_last,8,500,20.0,2.5000,0.3750
i64,sorted_ascending,median_of_3_inplace,8,500,20.0,2.5000,0.5000
i64,sorted_ascending,median_of_medians_5_inplace,8,500,20.0,2.5000,0.5000
i64,sorted_ascending,pseudo15,8,500,30.0,3.7500,0.0000
i64,sorted_ascending,pseudo15_s5,8,500,30.0,3.7500,0.0000
i64,sorted_ascending,pseudo9,8,500,20.0,2.5000,0.0000
i64,sorted_ascending,pseudo9_s1,8,500,30.0,3.7500,0.0000
i64,sorted_ascending,pseudo9_s2,8,500,20.0,2.5000,0.0000
i64,sorted_ascending,pseudo9_s3,8,500,20.0,2.5000,0.0000
i64,sorted_ascending,pseudo9_s4,8,500,20.0,2.5000,0.0000
i64,sorted_ascending,pseudo9_s5,8,500,20.0,2.5000,0.0000
i64,sorted_ascending,sorting_network_9,8,500,20.0,2.5000,0.0000
i64,sorted_ascending,first,16,500,20.0,1.2500,0.0000
i64,sorted_ascending,middle,16,500,20.0,1.2500,0.5000
i64,sorted_ascending,last,16,500,20.0,1.2500,0.9375
i64,sorted_ascending,median_of_3,16,500,20.0,1.2500,0.5000
i64,sorted_ascending,median_of_5,16,500,20.0,1.2500,0.5000
i64,sorted_ascending,ninther,16,500,20.0,1.2500,0.5000
i64,sorted_ascending,median_of_5_medians_of_5,16,500,20.0,1.2500,0.5000
i64,sorted_ascending,median_of_5_medians_of_5_898,16,500,20.0,1.2500,0.5000
i64,sorted_ascending,median_of_5_medians_of_3,16,500,30.0,1.8750,0.4375
i64,sorted_ascending,median_of_3_medians_of_5,16,500,30.0,1.8750,0.4375
i64,sorted_ascending,median_of_medians_5,16,500,50.0,3.1250,0.7500
i64,sorted_ascending,random,16,500,20.0,1.2500,0.0625
i64,sorted_ascending,midpoint_min_max,16,500,20.0,1.2500,0.4375
i64,sorted_ascending,midpoint_first_last,16,500,20.0,1.2500,0.4375
i64,sorted_ascending,median_of_3_inplace,16,500,20.0,1.2500,0.5000
i64,sorted_ascending,median_of_medians_5_inplace,16,500,20.0,1.2500,0.5000
i64,sorted_ascending,pseudo15,16,500,30.0,1.8750,0.4375
i64,sorted_ascending,pseudo15_s5,16,500,30.0,1.8750,0.4375
i64,sorted_ascending,pseudo9,16,500,20.0,1.2500,0.2500
i64,sorted_ascending,pseudo9_s1,16,500,20.0,1.2500,0.2500
i64,sorted_ascending,pseudo9_s2,16,500,20.0,1.2500,0.2500
i64,sorted_ascending,pseudo9_s3,16,500,20.0,1.2500,0.2500
i64,sorted_ascending,pseudo9_s4,16,500,20.0,1.2500,0.2500
i64,sorted_ascending,pseudo9_s5,16,500,20.0,1.2500,0.2500
i64,sorted_ascending,sorting_network_9,16,500,20.0,1.2500,0.2500
i64,sorted_ascending,first,64,500,20.0,0.3125,0.0000
i64,sorted_ascending,middle,64,500,20.0,0.3125,0.5000
i64,sorted_ascending,last,64,500,20.0,0.3125,0.9844
i64,sorted_ascending,median_of_3,64,500,20.0,0.3125,0.5000
i64,sorted_ascending,median_of_5,64,500,20.0,0.3125,0.5000
i64,sorted_ascending,ninther,64,500,20.0,0.3125,0.5000
i64,sorted_ascending,median_of_5_medians_of_5,64,500,60.0,0.9375,0.4844
i64,sorted_ascending,median_of_5_medians_of_5_898,64,500,40.0,0.6250,0.5000
i64,sorted_ascending,median_of_5_medians_of_3,64,500,30.0,0.4688,0.4844
i64,sorted_ascending,median_of_3_medians_of_5,64,500,40.0,0.6250,0.4844
i64,sorted_ascending,median_of_medians_5,64,500,120.0,1.8750,0.5000
i64,sorted_ascending,random,64,500,20.0,0.3125,0.0781
i64,sorted_ascending,midpoint_min_max,64,500,30.0,0.4688,0.4844
i64,sorted_ascending,midpoint_first_last,64,500,20.0,0.3125,0.4844
i64,sorted_ascending,median_of_3_inplace,64,500,20.0,0.3125,0.5000
i64,sorted_ascending,median_of_medians_5_inplace,64,500,100.0,1.5625,0.5000
i64,sorted_ascending,pseudo15,64,500,20.0,0.3125,0.4375
i64,sorted_ascending,pseudo15_s5,64,500,30.0,0.4688,0.4375
i64,sorted_ascending,pseudo9,64,500,20.0,0.3125,0.4375
i64,sorted_ascending,pseudo9_s1,64,500,20.0,0.3125,0.4375
i64,sorted_ascending,pseudo9_s2,64,500,20.0,0.3125,0.4375
i64,sorted_ascending,pseudo9_s3,64,500,20.0,0.3125,0.4375
i64,sorted_ascending,pseudo9_s4,64,500,20.0,0.3125,0.4375
i64,sorted_ascending,pseudo9_s5,64,500,20.0,0.3125,0.4375
i64,sorted_ascending,sorting_network_9,64,500,20.0,0.3125,0.4375
i64,sorted_ascending,first,256,500,20.0,0.0781,0.0000
i64,sorted_ascending,middle,256,500,20.0,0.0781,0.5000
i64,sorted_ascending,last,256,500,20.0,0.0781,0.9961
i64,sorted_ascending,median_of_3,256,500,20.0,0.0781,0.5000
i64,sorted_ascending,median_of_5,256,500,20.0,0.0781,0.5000
i64,sorted_ascending,ninther,256,500,20.0,0.0781,0.5000
i64,sorted_ascending,median_of_5_medians_of_5,256,500,60.0,0.2344,0.4961
i64,sorted_ascending,median_of_5_medians_of_5_898,256,500,40.0,0.1562,0.5000
i64,sorted_ascending,median_of_5_medians_of_3,256,500,30.0,0.1172,0.4961
i64,sorted_ascending,median_of_3_medians_of_5,256,500,40.0,0.1562,0.4961
i64,sorted_ascending,median_of_medians_5,256,500,290.0,1.1328,0.5156
i64,sorted_ascending,random,256,500,20.0,0.0781,0.0859
i64,sorted_ascending,midpoint_min_max,256,500,50.0,0.1953,0.4961
i64,sorted_ascending,midpoint_first_last,256,500,20.0,0.0781,0.4961
i64,sorted_ascending,median_of_3_inplace,256,500,20.0,0.0781,0.5000
i64,sorted_ascending,median_of_medians_5_inplace,256,500,910.0,3.5547,0.5000
i64,sorted_ascending,pseudo15,256,500,30.0,0.1172,0.4648
i64,sorted_ascending,pseudo15_s5,256,500,30.0,0.1172,0.4648
i64,sorted_ascending,pseudo9,256,500,20.0,0.0781,0.4375
i64,sorted_ascending,pseudo9_s1,256,500,20.0,0.0781,0.4375
i64,sorted_ascending,pseudo9_s2,256,500,20.0,0.0781,0.4375
i64,sorted_ascending,pseudo9_s3,256,500,20.0,0.0781,0.4375
i64,sorted_ascending,pseudo9_s4,256,500,20.0,0.0781,0.4375
i64,sorted_ascending,pseudo9_s5,256,500,20.0,0.0781,0.4375
i64,sorted_ascending,sorting_network_9,256,500,20.0,0.0781,0.4375
i64,sorted_ascending,first,1024,500,20.0,0.0195,0.0000
i64,sorted_ascending,middle,1024,500,20.0,0.0195,0.5000
i64,sorted_ascending,last,1024,500,20.0,0.0195,0.9990
i64,sorted_ascending,median_of_3,1024,500,20.0,0.0195,0.5000
i64,sorted_ascending,median_of_5,1024,500,20.0,0.0195,0.5000
i64,sorted_ascending,ninther,1024,500,20.0,0.0195,0.5000
i64,sorted_ascending,median_of_5_medians_of_5,1024,500,60.0,0.0586,0.4990
i64,sorted_ascending,median_of_5_medians_of_5_898,1024,500,40.0,0.0391,0.5000
i64,sorted_ascending,median_of_5_medians_of_3,1024,500,30.0,0.0293,0.4990
i64,sorted_ascending,median_of_3_medians_of_5,1024,500,40.0,0.0391,0.4990
i64,sorted_ascending,median_of_medians_5,1024,500,1040.0,1.0156,0.5000
i64,sorted_ascending,random,1024,500,20.0,0.0195,0.0859
i64,sorted_ascending,midpoint_min_max,1024,500,130.0,0.1270,0.4990
i64,sorted_ascending,midpoint_first_last,1024,500,20.0,0.0195,0.4990
i64,sorted_ascending,median_of_3_inplace,1024,500,20.0,0.0195,0.5000
i64,sorted_ascending,median_of_medians_5_inplace,1024,500,1330.0,1.2988,0.5000
i64,sorted_ascending,pseudo15,1024,500,30.0,0.0293,0.4648
i64,sorted_ascending,pseudo15_s5,1024,500,30.0,0.0293,0.4648
i64,sorted_ascending,pseudo9,1024,500,20.0,0.0195,0.4414
i64,sorted_ascending,pseudo9_s1,1024,500,20.0,0.0195,0.4414
i64,sorted_ascending,pseudo9_s2,1024,500,20.0,0.0195,0.4414
i64,sorted_ascending,pseudo9_s3,1024,500,20.0,0.0195,0.4414
i64,sorted_ascending,pseudo9_s4,1024,500,20.0,0.0195,0.4414
i64,sorted_ascending,pseudo9_s5,1024,500,20.0,0.0195,0.4414
i64,sorted_ascending,sorting_network_9,1024,500,20.0,0.0195,0.4414
i64,sorted_ascending,first,4096,500,20.0,0.0049,0.0000
i64,sorted_ascending,middle,4096,500,20.0,0.0049,0.5000
i64,sorted_ascending,last,4096,500,20.0,0.0049,0.9998
i64,sorted_ascending,median_of_3,4096,500,20.0,0.0049,0.5000
i64,sorted_ascending,median_of_5,4096,500,20.0,0.0049,0.5000
i64,sorted_ascending,ninther,4096,500,20.0,0.0049,0.5000
i64,sorted_ascending,median_of_5_medians_of_5,4096,500,60.0,0.0146,0.4998
i64,sorted_ascending,median_of_5_medians_of_5_898,4096,500,40.0,0.0098,0.5000
